timestamp,Theo ES,Rank,Value
2025-06-02 11:19:22,5911.75,Call CEX 1,1456769.881
2025-06-02 11:19:22,5811.5,Call CEX 2,1437030.407
2025-06-02 11:19:22,5861.5,Call CEX 3,1313392.743
2025-06-02 11:19:22,5711.25,Call CEX 4,1019253.254
2025-06-02 11:19:22,5761.25,Call CEX 5,889644.859
2025-06-02 11:19:22,5009.75,Call DEX 1,2175.615
2025-06-02 11:19:22,5711.25,Call DEX 2,326.155
2025-06-02 11:19:22,5661.25,Call DEX 3,307.874
2025-06-02 11:19:22,5410.75,Call DEX 4,231.468
2025-06-02 11:19:22,5510.75,Call DEX 5,226.784
2025-06-02 11:19:22,6011.75,Call GEX 1,309000.45
2025-06-02 11:19:22,6112.0,Call GEX 2,247673.847
2025-06-02 11:19:22,5916.75,Call GEX 3,208038.401
2025-06-02 11:19:22,6062.0,Call GEX 4,167793.642
2025-06-02 11:19:22,5931.75,Call GEX 5,149866.43
2025-06-02 11:19:22,5711.25,Call VEX 1,1608142.35
2025-06-02 11:19:22,5009.75,Call VEX 2,1591373.298
2025-06-02 11:19:22,5661.25,Call VEX 3,1244342.695
2025-06-02 11:19:22,5811.5,Call VEX 4,844200.986
2025-06-02 11:19:22,5611.0,Call VEX 5,705462.998
2025-06-02 11:19:22,6011.75,Put CEX 1,-2120460.948
2025-06-02 11:19:22,5951.75,Put CEX 2,-1013693.548
2025-06-02 11:19:22,5961.75,Put CEX 3,-982529.209
2025-06-02 11:19:22,5946.75,Put CEX 4,-775975.136
2025-06-02 11:19:22,5931.75,Put CEX 5,-628897.662
2025-06-02 11:19:22,6011.75,Put DEX 1,-322.574
2025-06-02 11:19:22,7013.75,Put DEX 2,-38.354
2025-06-02 11:19:22,5986.75,Put DEX 3,-36.158
2025-06-02 11:19:22,5961.75,Put DEX 4,-35.303
2025-06-02 11:19:22,6112.0,Put DEX 5,-30.714
2025-06-02 11:19:22,5811.5,Put GEX 1,-73609.432
2025-06-02 11:19:22,5711.25,Put GEX 2,-71113.937
2025-06-02 11:19:22,5009.75,Put GEX 3,-47526.235
2025-06-02 11:19:22,5921.75,Put GEX 4,-44936.177
2025-06-02 11:19:22,5320.5,Put GEX 5,-44352.582
2025-06-02 11:19:22,6011.75,Put VEX 1,-2652015.871
2025-06-02 11:19:22,6112.0,Put VEX 2,-750896.829
2025-06-02 11:19:22,6212.25,Put VEX 3,-399794.682
2025-06-02 11:19:22,6062.0,Put VEX 4,-384306.991
